ID_merimeeLabel,item,itemLabel,itemDescription,proprietaireLabel,occupantLabel,naissance_dedansLabel,img,coordonnées,paysLabel,type_maison,type_maisonLabel
MI029,http://www.wikidata.org/entity/Q2190858,château de Bazoches,château fort français,Sébastien Le Prestre de Vauban,,,http://commons.wikimedia.org/wiki/Special:FilePath/Vauban%20ch%C3%A2teau%20de%20Bazoches%20%28Ni%C3%A8vre%29.JPG,,France,http://www.wikidata.org/entity/Q23413,château fort
PA00112800,http://www.wikidata.org/entity/Q2190858,château de Bazoches,château fort français,Sébastien Le Prestre de Vauban,,,http://commons.wikimedia.org/wiki/Special:FilePath/Vauban%20ch%C3%A2teau%20de%20Bazoches%20%28Ni%C3%A8vre%29.JPG,,France,http://www.wikidata.org/entity/Q23413,château fort
MI046,http://www.wikidata.org/entity/Q2240551,château de Cirey,château fort français,Émilie du Châtelet,,,http://commons.wikimedia.org/wiki/Special:FilePath/FR52%20Cirey-sur-Blaise%20Ch%C3%A2teau.jpg,,France,http://www.wikidata.org/entity/Q751876,château
MI046,http://www.wikidata.org/entity/Q2240551,château de Cirey,château fort français,Louis Marie Florent du Châtelet,,,http://commons.wikimedia.org/wiki/Special:FilePath/FR52%20Cirey-sur-Blaise%20Ch%C3%A2teau.jpg,,France,http://www.wikidata.org/entity/Q751876,château
MI046,http://www.wikidata.org/entity/Q2240551,château de Cirey,château fort français,Florent-Claude du Chastelet,,,http://commons.wikimedia.org/wiki/Special:FilePath/FR52%20Cirey-sur-Blaise%20Ch%C3%A2teau.jpg,,France,http://www.wikidata.org/entity/Q751876,château
MI046,http://www.wikidata.org/entity/Q2240551,château de Cirey,château fort français,Diane-Adélaïde de Damas,,,http://commons.wikimedia.org/wiki/Special:FilePath/FR52%20Cirey-sur-Blaise%20Ch%C3%A2teau.jpg,,France,http://www.wikidata.org/entity/Q751876,château
MI046,http://www.wikidata.org/entity/Q2240551,château de Cirey,château fort français,Charles de Simiane,,,http://commons.wikimedia.org/wiki/Special:FilePath/FR52%20Cirey-sur-Blaise%20Ch%C3%A2teau.jpg,,France,http://www.wikidata.org/entity/Q751876,château
PA00079030,http://www.wikidata.org/entity/Q2240551,château de Cirey,château fort français,Émilie du Châtelet,,,http://commons.wikimedia.org/wiki/Special:FilePath/FR52%20Cirey-sur-Blaise%20Ch%C3%A2teau.jpg,,France,http://www.wikidata.org/entity/Q751876,château
PA00079030,http://www.wikidata.org/entity/Q2240551,château de Cirey,château fort français,Louis Marie Florent du Châtelet,,,http://commons.wikimedia.org/wiki/Special:FilePath/FR52%20Cirey-sur-Blaise%20Ch%C3%A2teau.jpg,,France,http://www.wikidata.org/entity/Q751876,château
PA00079030,http://www.wikidata.org/entity/Q2240551,château de Cirey,château fort français,Florent-Claude du Chastelet,,,http://commons.wikimedia.org/wiki/Special:FilePath/FR52%20Cirey-sur-Blaise%20Ch%C3%A2teau.jpg,,France,http://www.wikidata.org/entity/Q751876,château
PA00079030,http://www.wikidata.org/entity/Q2240551,château de Cirey,château fort français,Diane-Adélaïde de Damas,,,http://commons.wikimedia.org/wiki/Special:FilePath/FR52%20Cirey-sur-Blaise%20Ch%C3%A2teau.jpg,,France,http://www.wikidata.org/entity/Q751876,château
PA00079030,http://www.wikidata.org/entity/Q2240551,château de Cirey,château fort français,Charles de Simiane,,,http://commons.wikimedia.org/wiki/Special:FilePath/FR52%20Cirey-sur-Blaise%20Ch%C3%A2teau.jpg,,France,http://www.wikidata.org/entity/Q751876,château
MI223,http://www.wikidata.org/entity/Q2241121,château de Fénelon,château fort français,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Fenelon06.jpg,,France,http://www.wikidata.org/entity/Q751876,château
PA00082878,http://www.wikidata.org/entity/Q2241121,château de Fénelon,château fort français,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Fenelon06.jpg,,France,http://www.wikidata.org/entity/Q751876,château
MI223,http://www.wikidata.org/entity/Q2241121,château de Fénelon,château fort français,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Fenelon06.jpg,,France,http://www.wikidata.org/entity/Q23413,château fort
PA00082878,http://www.wikidata.org/entity/Q2241121,château de Fénelon,château fort français,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Fenelon06.jpg,,France,http://www.wikidata.org/entity/Q23413,château fort
MI229,http://www.wikidata.org/entity/Q2242004,château de la Possonnière,château fort français,,,,http://commons.wikimedia.org/wiki/Special:FilePath/France%20Loir-et-Cher%20La%20possoniere%2002.JPG,,France,http://www.wikidata.org/entity/Q23413,château fort
PA00098428,http://www.wikidata.org/entity/Q2242004,château de la Possonnière,château fort français,,,,http://commons.wikimedia.org/wiki/Special:FilePath/France%20Loir-et-Cher%20La%20possoniere%2002.JPG,,France,http://www.wikidata.org/entity/Q23413,château fort
MI229,http://www.wikidata.org/entity/Q2242004,château de la Possonnière,château fort français,,,,http://commons.wikimedia.org/wiki/Special:FilePath/France%20Loir-et-Cher%20La%20possoniere%2002.JPG,,France,http://www.wikidata.org/entity/Q3947,maison
PA00098428,http://www.wikidata.org/entity/Q2242004,château de la Possonnière,château fort français,,,,http://commons.wikimedia.org/wiki/Special:FilePath/France%20Loir-et-Cher%20La%20possoniere%2002.JPG,,France,http://www.wikidata.org/entity/Q3947,maison
MI073,http://www.wikidata.org/entity/Q2255375,musée Pasteur,musée français,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Institut%20Pasteur%2C%20Paris%201.jpg,,France,http://www.wikidata.org/entity/Q33506,musée
MI073,http://www.wikidata.org/entity/Q2255375,musée Pasteur,musée français,,,,http://commons.wikimedia.org/wiki/Special:FilePath/PSM%20V72%20D025%20Tomb%20of%20pasteur%20at%20the%20institute.png,,France,http://www.wikidata.org/entity/Q33506,musée
MI069,http://www.wikidata.org/entity/Q2256147,bibliothèque de l'Arsenal,bibliothèque à Paris,,,,http://commons.wikimedia.org/wiki/Special:FilePath/2006%20Bibliotheque%20de%20l%27Arsenal%20Paris%204585631780.jpg,,France,http://www.wikidata.org/entity/Q22806,bibliothèque nationale
PA00086239,http://www.wikidata.org/entity/Q2256147,bibliothèque de l'Arsenal,bibliothèque à Paris,,,,http://commons.wikimedia.org/wiki/Special:FilePath/2006%20Bibliotheque%20de%20l%27Arsenal%20Paris%204585631780.jpg,,France,http://www.wikidata.org/entity/Q22806,bibliothèque nationale
MI078,http://www.wikidata.org/entity/Q2296362,musée Gustave Moreau,"musée à Paris, France",,,,http://commons.wikimedia.org/wiki/Special:FilePath/Paris%20mus%C3%A9e%20Gustave-Moreau%2C%2019%20mai%202013.jpg,,France,http://www.wikidata.org/entity/Q17431399,musée national
MI078,http://www.wikidata.org/entity/Q2296362,musée Gustave Moreau,"musée à Paris, France",,,,http://commons.wikimedia.org/wiki/Special:FilePath/Paris%20mus%C3%A9e%20Gustave-Moreau%2C%2019%20mai%202013.jpg,,France,http://www.wikidata.org/entity/Q207694,musée d'art
MI143,http://www.wikidata.org/entity/Q2317145,musée Renoir,"musée de Cagnes-sur-Mer, France",,,,http://commons.wikimedia.org/wiki/Special:FilePath/Cagnes-sur-Mer%20-%20Mus%C3%A9e%20Renoir%20-%20Maison%20-1.JPG,,France,http://www.wikidata.org/entity/Q207694,musée d'art
MI143,http://www.wikidata.org/entity/Q2317145,musée Renoir,"musée de Cagnes-sur-Mer, France",,,,http://commons.wikimedia.org/wiki/Special:FilePath/Cagnes-sur-Mer%20-%20Mus%C3%A9e%20Renoir%20-%20Maison%20-1.JPG,,France,http://www.wikidata.org/entity/Q33506,musée
MI091,http://www.wikidata.org/entity/Q2348375,maison des Jardies,maison à Sèvres (Hauts-de-Seine),Honoré de Balzac,,,http://commons.wikimedia.org/wiki/Special:FilePath/Maison-gambetta.JPG,,France,http://www.wikidata.org/entity/Q3947,maison
MI091,http://www.wikidata.org/entity/Q2348375,maison des Jardies,maison à Sèvres (Hauts-de-Seine),Léon Gambetta,,,http://commons.wikimedia.org/wiki/Special:FilePath/Maison-gambetta.JPG,,France,http://www.wikidata.org/entity/Q3947,maison
PA00088175,http://www.wikidata.org/entity/Q2348375,maison des Jardies,maison à Sèvres (Hauts-de-Seine),Honoré de Balzac,,,http://commons.wikimedia.org/wiki/Special:FilePath/Maison-gambetta.JPG,,France,http://www.wikidata.org/entity/Q3947,maison
PA00088175,http://www.wikidata.org/entity/Q2348375,maison des Jardies,maison à Sèvres (Hauts-de-Seine),Léon Gambetta,,,http://commons.wikimedia.org/wiki/Special:FilePath/Maison-gambetta.JPG,,France,http://www.wikidata.org/entity/Q3947,maison
IA00048519,http://www.wikidata.org/entity/Q2348375,maison des Jardies,maison à Sèvres (Hauts-de-Seine),Honoré de Balzac,,,http://commons.wikimedia.org/wiki/Special:FilePath/Maison-gambetta.JPG,,France,http://www.wikidata.org/entity/Q3947,maison
IA00048519,http://www.wikidata.org/entity/Q2348375,maison des Jardies,maison à Sèvres (Hauts-de-Seine),Léon Gambetta,,,http://commons.wikimedia.org/wiki/Special:FilePath/Maison-gambetta.JPG,,France,http://www.wikidata.org/entity/Q3947,maison
MI118,http://www.wikidata.org/entity/Q2381861,villa Marguerite-Yourcenar,structure architecturale à Saint-Jans-Cappel (Nord),,,,http://commons.wikimedia.org/wiki/Special:FilePath/Saint-Jans-Cappel%20Et%C3%A92016%20Parc%20d%C3%A9partemental%20Marguerite%20Yourcenar.jpg,,France,http://www.wikidata.org/entity/Q811979,structure architecturale
MI203,http://www.wikidata.org/entity/Q2412699,château de Pontus de Tyard,château fort français,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Ch%C3%A2teau%20de%20Bissy-sur-Fley%20%2871%29%20-%201.JPG,,France,http://www.wikidata.org/entity/Q23413,château fort
PA00113117,http://www.wikidata.org/entity/Q2412699,château de Pontus de Tyard,château fort français,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Ch%C3%A2teau%20de%20Bissy-sur-Fley%20%2871%29%20-%201.JPG,,France,http://www.wikidata.org/entity/Q23413,château fort
MI127,http://www.wikidata.org/entity/Q2415168,maison de Jules Verne,maison à Amiens (Somme),,,,http://commons.wikimedia.org/wiki/Special:FilePath/Amiens%20Maison%20Jules%20Verne%201.jpg,,France,http://www.wikidata.org/entity/Q3947,maison
PA80000006,http://www.wikidata.org/entity/Q2415168,maison de Jules Verne,maison à Amiens (Somme),,,,http://commons.wikimedia.org/wiki/Special:FilePath/Amiens%20Maison%20Jules%20Verne%201.jpg,,France,http://www.wikidata.org/entity/Q3947,maison
MI158,http://www.wikidata.org/entity/Q2450180,château de la Bastie d'Urfé,château français,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Bastie%20d%27Urf%C3%A9-20160316.jpg,,France,http://www.wikidata.org/entity/Q751876,château
PA00117605,http://www.wikidata.org/entity/Q2450180,château de la Bastie d'Urfé,château français,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Bastie%20d%27Urf%C3%A9-20160316.jpg,,France,http://www.wikidata.org/entity/Q751876,château
IA42000836,http://www.wikidata.org/entity/Q2450180,château de la Bastie d'Urfé,château français,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Bastie%20d%27Urf%C3%A9-20160316.jpg,,France,http://www.wikidata.org/entity/Q751876,château
MI158,http://www.wikidata.org/entity/Q2450180,château de la Bastie d'Urfé,château français,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Bastie%20d%27Urf%C3%A9-20160316.jpg,,France,http://www.wikidata.org/entity/Q33506,musée
PA00117605,http://www.wikidata.org/entity/Q2450180,château de la Bastie d'Urfé,château français,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Bastie%20d%27Urf%C3%A9-20160316.jpg,,France,http://www.wikidata.org/entity/Q33506,musée
IA42000836,http://www.wikidata.org/entity/Q2450180,château de la Bastie d'Urfé,château français,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Bastie%20d%27Urf%C3%A9-20160316.jpg,,France,http://www.wikidata.org/entity/Q33506,musée
MI064,http://www.wikidata.org/entity/Q2501434,château d'Eu,château français,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Ch%C3%A2teau%20d%27Eu%20R08.jpg,,France,http://www.wikidata.org/entity/Q751876,château
PA00100651,http://www.wikidata.org/entity/Q2501434,château d'Eu,château français,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Ch%C3%A2teau%20d%27Eu%20R08.jpg,,France,http://www.wikidata.org/entity/Q751876,château
MI090,http://www.wikidata.org/entity/Q2509432,vallée-aux-Loups,villa à Châtenay-Malabry (Hauts-de-Seine),,,,http://commons.wikimedia.org/wiki/Special:FilePath/Maison%20Chateaubriand%20Vallee-aux-Loups.jpg,,France,http://www.wikidata.org/entity/Q33506,musée
PA00088087,http://www.wikidata.org/entity/Q2509432,vallée-aux-Loups,villa à Châtenay-Malabry (Hauts-de-Seine),,,,http://commons.wikimedia.org/wiki/Special:FilePath/Maison%20Chateaubriand%20Vallee-aux-Loups.jpg,,France,http://www.wikidata.org/entity/Q33506,musée
IA00077100,http://www.wikidata.org/entity/Q2509432,vallée-aux-Loups,villa à Châtenay-Malabry (Hauts-de-Seine),,,,http://commons.wikimedia.org/wiki/Special:FilePath/Maison%20Chateaubriand%20Vallee-aux-Loups.jpg,,France,http://www.wikidata.org/entity/Q33506,musée
MI090,http://www.wikidata.org/entity/Q2509432,vallée-aux-Loups,villa à Châtenay-Malabry (Hauts-de-Seine),,,,http://commons.wikimedia.org/wiki/Special:FilePath/Maison%20Chateaubriand%20Vallee-aux-Loups.jpg,,France,http://www.wikidata.org/entity/Q3950,villa
PA00088087,http://www.wikidata.org/entity/Q2509432,vallée-aux-Loups,villa à Châtenay-Malabry (Hauts-de-Seine),,,,http://commons.wikimedia.org/wiki/Special:FilePath/Maison%20Chateaubriand%20Vallee-aux-Loups.jpg,,France,http://www.wikidata.org/entity/Q3950,villa
IA00077100,http://www.wikidata.org/entity/Q2509432,vallée-aux-Loups,villa à Châtenay-Malabry (Hauts-de-Seine),,,,http://commons.wikimedia.org/wiki/Special:FilePath/Maison%20Chateaubriand%20Vallee-aux-Loups.jpg,,France,http://www.wikidata.org/entity/Q3950,villa
MI084,http://www.wikidata.org/entity/Q2588025,maison d'Émile Zola,musée français,Émile Zola,,,http://commons.wikimedia.org/wiki/Special:FilePath/M%C3%A9dan%20-%20Maison%20d%27%C3%89mile%20Zola01.jpg,,France,http://www.wikidata.org/entity/Q33506,musée
MI084,http://www.wikidata.org/entity/Q2588025,maison d'Émile Zola,musée français,Alexandrine Zola,,,http://commons.wikimedia.org/wiki/Special:FilePath/M%C3%A9dan%20-%20Maison%20d%27%C3%89mile%20Zola01.jpg,,France,http://www.wikidata.org/entity/Q33506,musée
PA00087534,http://www.wikidata.org/entity/Q2588025,maison d'Émile Zola,musée français,Émile Zola,,,http://commons.wikimedia.org/wiki/Special:FilePath/M%C3%A9dan%20-%20Maison%20d%27%C3%89mile%20Zola01.jpg,,France,http://www.wikidata.org/entity/Q33506,musée
PA00087534,http://www.wikidata.org/entity/Q2588025,maison d'Émile Zola,musée français,Alexandrine Zola,,,http://commons.wikimedia.org/wiki/Special:FilePath/M%C3%A9dan%20-%20Maison%20d%27%C3%89mile%20Zola01.jpg,,France,http://www.wikidata.org/entity/Q33506,musée
IA00102467,http://www.wikidata.org/entity/Q2588025,maison d'Émile Zola,musée français,Émile Zola,,,http://commons.wikimedia.org/wiki/Special:FilePath/M%C3%A9dan%20-%20Maison%20d%27%C3%89mile%20Zola01.jpg,,France,http://www.wikidata.org/entity/Q33506,musée
IA00102467,http://www.wikidata.org/entity/Q2588025,maison d'Émile Zola,musée français,Alexandrine Zola,,,http://commons.wikimedia.org/wiki/Special:FilePath/M%C3%A9dan%20-%20Maison%20d%27%C3%89mile%20Zola01.jpg,,France,http://www.wikidata.org/entity/Q33506,musée
MI084,http://www.wikidata.org/entity/Q2588025,maison d'Émile Zola,musée français,Émile Zola,,,http://commons.wikimedia.org/wiki/Special:FilePath/M%C3%A9dan%20-%20Maison%20d%27%C3%89mile%20Zola01.jpg,,France,http://www.wikidata.org/entity/Q3947,maison
MI084,http://www.wikidata.org/entity/Q2588025,maison d'Émile Zola,musée français,Alexandrine Zola,,,http://commons.wikimedia.org/wiki/Special:FilePath/M%C3%A9dan%20-%20Maison%20d%27%C3%89mile%20Zola01.jpg,,France,http://www.wikidata.org/entity/Q3947,maison
PA00087534,http://www.wikidata.org/entity/Q2588025,maison d'Émile Zola,musée français,Émile Zola,,,http://commons.wikimedia.org/wiki/Special:FilePath/M%C3%A9dan%20-%20Maison%20d%27%C3%89mile%20Zola01.jpg,,France,http://www.wikidata.org/entity/Q3947,maison
PA00087534,http://www.wikidata.org/entity/Q2588025,maison d'Émile Zola,musée français,Alexandrine Zola,,,http://commons.wikimedia.org/wiki/Special:FilePath/M%C3%A9dan%20-%20Maison%20d%27%C3%89mile%20Zola01.jpg,,France,http://www.wikidata.org/entity/Q3947,maison
IA00102467,http://www.wikidata.org/entity/Q2588025,maison d'Émile Zola,musée français,Émile Zola,,,http://commons.wikimedia.org/wiki/Special:FilePath/M%C3%A9dan%20-%20Maison%20d%27%C3%89mile%20Zola01.jpg,,France,http://www.wikidata.org/entity/Q3947,maison
IA00102467,http://www.wikidata.org/entity/Q2588025,maison d'Émile Zola,musée français,Alexandrine Zola,,,http://commons.wikimedia.org/wiki/Special:FilePath/M%C3%A9dan%20-%20Maison%20d%27%C3%89mile%20Zola01.jpg,,France,http://www.wikidata.org/entity/Q3947,maison
MI034,http://www.wikidata.org/entity/Q2602923,manoir de Limoëlou,édifice français,Jacques Cartier,,,http://commons.wikimedia.org/wiki/Special:FilePath/Manor%20of%20Limoelou.JPG,,France,http://www.wikidata.org/entity/Q879050,manoir
PA00090821,http://www.wikidata.org/entity/Q2602923,manoir de Limoëlou,édifice français,Jacques Cartier,,,http://commons.wikimedia.org/wiki/Special:FilePath/Manor%20of%20Limoelou.JPG,,France,http://www.wikidata.org/entity/Q879050,manoir
MI016,http://www.wikidata.org/entity/Q2749741,château de Nérac,château fort français,Jeanne d'Albret,,,http://commons.wikimedia.org/wiki/Special:FilePath/N%C3%A9rac%20ch%C3%A2teau%202.JPG,,France,http://www.wikidata.org/entity/Q23413,château fort
PA00084192,http://www.wikidata.org/entity/Q2749741,château de Nérac,château fort français,Jeanne d'Albret,,,http://commons.wikimedia.org/wiki/Special:FilePath/N%C3%A9rac%20ch%C3%A2teau%202.JPG,,France,http://www.wikidata.org/entity/Q23413,château fort
MI154,http://www.wikidata.org/entity/Q2858640,appartement du docteur Gagnon,maison à Grenoble (Isère),,,,http://commons.wikimedia.org/wiki/Special:FilePath/Treille%20de%20Stendhal.jpg,,France,http://www.wikidata.org/entity/Q2087181,maison-musée
PA00117192,http://www.wikidata.org/entity/Q2858640,appartement du docteur Gagnon,maison à Grenoble (Isère),,,,http://commons.wikimedia.org/wiki/Special:FilePath/Treille%20de%20Stendhal.jpg,,France,http://www.wikidata.org/entity/Q2087181,maison-musée
MI154,http://www.wikidata.org/entity/Q2858640,appartement du docteur Gagnon,maison à Grenoble (Isère),,,,http://commons.wikimedia.org/wiki/Special:FilePath/Treille%20de%20Stendhal.jpg,,France,http://www.wikidata.org/entity/Q33506,musée
PA00117192,http://www.wikidata.org/entity/Q2858640,appartement du docteur Gagnon,maison à Grenoble (Isère),,,,http://commons.wikimedia.org/wiki/Special:FilePath/Treille%20de%20Stendhal.jpg,,France,http://www.wikidata.org/entity/Q33506,musée
MI154,http://www.wikidata.org/entity/Q2858640,appartement du docteur Gagnon,maison à Grenoble (Isère),,,,http://commons.wikimedia.org/wiki/Special:FilePath/Treille%20de%20Stendhal.jpg,,France,http://www.wikidata.org/entity/Q3947,maison
PA00117192,http://www.wikidata.org/entity/Q2858640,appartement du docteur Gagnon,maison à Grenoble (Isère),,,,http://commons.wikimedia.org/wiki/Special:FilePath/Treille%20de%20Stendhal.jpg,,France,http://www.wikidata.org/entity/Q3947,maison
MI049,http://www.wikidata.org/entity/Q2868827,atelier Renoir,atelier situé à Essoyes,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Essoyes%20atelier%20Renoir.jpg,,France,http://www.wikidata.org/entity/Q656720,atelier
MI075,http://www.wikidata.org/entity/Q2901290,bibliothèque Marmottan,bibliothèque à Boulogne-Billancourt (Hauts-de-Seine),,,,http://commons.wikimedia.org/wiki/Special:FilePath/Boulogne-Billancourt%20-%20Biblioth%C3%A8que%20Marmottan%20-1.JPG,,France,http://www.wikidata.org/entity/Q13866185,bibliothèque de musée
PA00088071,http://www.wikidata.org/entity/Q2901290,bibliothèque Marmottan,bibliothèque à Boulogne-Billancourt (Hauts-de-Seine),,,,http://commons.wikimedia.org/wiki/Special:FilePath/Boulogne-Billancourt%20-%20Biblioth%C3%A8que%20Marmottan%20-1.JPG,,France,http://www.wikidata.org/entity/Q13866185,bibliothèque de musée
IA00119948,http://www.wikidata.org/entity/Q2901290,bibliothèque Marmottan,bibliothèque à Boulogne-Billancourt (Hauts-de-Seine),,,,http://commons.wikimedia.org/wiki/Special:FilePath/Boulogne-Billancourt%20-%20Biblioth%C3%A8que%20Marmottan%20-1.JPG,,France,http://www.wikidata.org/entity/Q13866185,bibliothèque de musée
MI075,http://www.wikidata.org/entity/Q2901290,bibliothèque Marmottan,bibliothèque à Boulogne-Billancourt (Hauts-de-Seine),,,,http://commons.wikimedia.org/wiki/Special:FilePath/Boulogne-Billancourt%20-%20Biblioth%C3%A8que%20Marmottan%20-1.JPG,,France,http://www.wikidata.org/entity/Q385994,bibliothèque spécialisée
PA00088071,http://www.wikidata.org/entity/Q2901290,bibliothèque Marmottan,bibliothèque à Boulogne-Billancourt (Hauts-de-Seine),,,,http://commons.wikimedia.org/wiki/Special:FilePath/Boulogne-Billancourt%20-%20Biblioth%C3%A8que%20Marmottan%20-1.JPG,,France,http://www.wikidata.org/entity/Q385994,bibliothèque spécialisée
IA00119948,http://www.wikidata.org/entity/Q2901290,bibliothèque Marmottan,bibliothèque à Boulogne-Billancourt (Hauts-de-Seine),,,,http://commons.wikimedia.org/wiki/Special:FilePath/Boulogne-Billancourt%20-%20Biblioth%C3%A8que%20Marmottan%20-1.JPG,,France,http://www.wikidata.org/entity/Q385994,bibliothèque spécialisée
MI177,http://www.wikidata.org/entity/Q2944890,centre abbé Pierre Emmaüs,"musée localisé à Esteville, en Seine-Maritime",,,,,,France,http://www.wikidata.org/entity/Q33506,musée
MI100,http://www.wikidata.org/entity/Q2945212,centre d'études et musée Edmond-Michelet,musée français,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20Edmond-Michelet.jpg,,France,http://www.wikidata.org/entity/Q33506,musée
MI114,http://www.wikidata.org/entity/Q2967823,château-musée du Cayla,musée français,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Ch%C3%A2teau-mus%C3%A9e%20du%20Cayla.JPG,,France,http://www.wikidata.org/entity/Q751876,château
MI114,http://www.wikidata.org/entity/Q2967823,château-musée du Cayla,musée français,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Ch%C3%A2teau-mus%C3%A9e%20du%20Cayla.JPG,,France,http://www.wikidata.org/entity/Q33506,musée
MI202,http://www.wikidata.org/entity/Q2967945,château Malromé,château français,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Ch%C3%A2teau%20Malrom%C3%A902.jpg,,France,http://www.wikidata.org/entity/Q751876,château
MI183,http://www.wikidata.org/entity/Q2968224,château d'Espeyran,"château d'agrément du XIXe siècle sis à Saint-Gilles (Gard, France)",,,,http://commons.wikimedia.org/wiki/Special:FilePath/Le%20Chateau%20d%27Espeyran.jpg,,France,http://www.wikidata.org/entity/Q751876,château
PA00103207,http://www.wikidata.org/entity/Q2968224,château d'Espeyran,"château d'agrément du XIXe siècle sis à Saint-Gilles (Gard, France)",,,,http://commons.wikimedia.org/wiki/Special:FilePath/Le%20Chateau%20d%27Espeyran.jpg,,France,http://www.wikidata.org/entity/Q751876,château
MI191,http://www.wikidata.org/entity/Q2968417,château de Balzac,château fort français,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Balzac2.4.JPG,,France,http://www.wikidata.org/entity/Q23413,château fort
PA00104236,http://www.wikidata.org/entity/Q2968417,château de Balzac,château fort français,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Balzac2.4.JPG,,France,http://www.wikidata.org/entity/Q23413,château fort
MI110,http://www.wikidata.org/entity/Q2968601,château de Bonrepos,château à Bonrepos-Riquet (Haute-Garonne),Pierre-Paul Riquet,,,http://commons.wikimedia.org/wiki/Special:FilePath/Bonrepos%20Chateau.JPG,,France,http://www.wikidata.org/entity/Q751876,château
PA31000036,http://www.wikidata.org/entity/Q2968601,château de Bonrepos,château à Bonrepos-Riquet (Haute-Garonne),Pierre-Paul Riquet,,,http://commons.wikimedia.org/wiki/Special:FilePath/Bonrepos%20Chateau.JPG,,France,http://www.wikidata.org/entity/Q751876,château
PA00116395,http://www.wikidata.org/entity/Q2969210,château de Ferney-Voltaire,château à Ferney-Voltaire (Ain),Voltaire,,,http://commons.wikimedia.org/wiki/Special:FilePath/Vue%20sur%20la%20fa%C3%A7ade%20Est%20du%20ch%C3%A2teau%20de%20Voltaire%20depuis%20le%20jardin%20fran%C3%A7ais.jpg,,France,http://www.wikidata.org/entity/Q751876,château
MI074,http://www.wikidata.org/entity/Q2970088,château de Médan,château fort français,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Chateau%20de%20medan%20P-AD20070410-13h51m49s-e.jpg,,France,http://www.wikidata.org/entity/Q23413,château fort
PA00087532,http://www.wikidata.org/entity/Q2970088,château de Médan,château fort français,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Chateau%20de%20medan%20P-AD20070410-13h51m49s-e.jpg,,France,http://www.wikidata.org/entity/Q23413,château fort
MI031,http://www.wikidata.org/entity/Q2970571,château de Saint-Point,château fort français,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Ch%C3%A2teau%20de%20Saint-Point%20%2871%29%20-%201.JPG,,France,http://www.wikidata.org/entity/Q23413,château fort
PA00113454,http://www.wikidata.org/entity/Q2970571,château de Saint-Point,château fort français,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Ch%C3%A2teau%20de%20Saint-Point%20%2871%29%20-%201.JPG,,France,http://www.wikidata.org/entity/Q23413,château fort
MI129,http://www.wikidata.org/entity/Q2971531,château des Ormes,château aux Ormes (Vienne),,,,http://commons.wikimedia.org/wiki/Special:FilePath/Ch%C3%A2teau%20des%20Ormes%20%28Vacances%20dans%20la%20vienne%20119%29.jpg,,France,http://www.wikidata.org/entity/Q751876,château
PA00105572,http://www.wikidata.org/entity/Q2971531,château des Ormes,château aux Ormes (Vienne),,,,http://commons.wikimedia.org/wiki/Special:FilePath/Ch%C3%A2teau%20des%20Ormes%20%28Vacances%20dans%20la%20vienne%20119%29.jpg,,France,http://www.wikidata.org/entity/Q751876,château
MI192,http://www.wikidata.org/entity/Q2971579,château des ducs de La Trémoille,château fort français,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Thouars-chateau-tremoille-face-thouet.jpg,,France,http://www.wikidata.org/entity/Q23413,château fort
PA00101378,http://www.wikidata.org/entity/Q2971579,château des ducs de La Trémoille,château fort français,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Thouars-chateau-tremoille-face-thouet.jpg,,France,http://www.wikidata.org/entity/Q23413,château fort
MI149,http://www.wikidata.org/entity/Q2971796,château du Pradel,château fort français,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Mirabel%20Ch%C3%A2teau%20du%20Pradel%20Olivier%20de%20Serres.jpg,,France,http://www.wikidata.org/entity/Q23413,château fort
